1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.81330,-0.73867,-1.03158,-1.18748,-0.90534,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,-1.26399,1.44717,-0.44617,-0.59820,2.75908,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-1.23648,1.99654,0.28826,-0.73273,2.39621,-0.40611,0.91848,-0.73657,-0.30111,-1.67246,0.38183,-0.04802,1.46874,1.96919,-0.70493,-0.68447,-0.42829,0.82332,5.10167
1.89195,0.25695,-0.02221,-0.20365,-0.47717,-0.25154,-0.40611,-0.87018,-0.73657,-0.30111,-0.76598,-1.26399,-0.83959,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.24086,-0.02221,-1.18748,-1.00600,-0.25154,1.04169,0.02415,0.33715,4.19306,1.04699,-1.26399,-1.19140,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-1.23648,-1.03158,0.28826,-0.92342,1.51363,0.31779,0.02415,0.33715,-0.30111,1.04699,-1.26399,0.30379,-0.44617,-0.59820,1.02708,0.53345,-0.42829,-1.21460,-0.19601
1.89195,-0.73867,-0.02221,-0.20365,-0.36162,-0.25154,-0.40611,-1.76451,0.33715,-0.30111,-0.76598,1.20474,0.91945,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-0.26535,0.75476,-0.02221,0.28826,-0.39742,-0.25154,-0.40611,0.91848,0.33715,1.94597,-0.76598,0.38183,-1.01550,1.46874,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,0.25695,0.98717,-0.20365,0.31182,2.39621,-0.40611,-0.87018,-0.73657,-0.30111,0.14050,-0.44108,-0.04802,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.98757,-0.02221,-0.20365,-0.43996,-1.13412,0.31779,-0.87018,-0.73657,-0.30111,-1.67246,1.20474,-1.01550,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,3.24381,0.98717,-1.18748,1.46979,-1.13412,-0.40611,-1.76451,-0.73657,-0.30111,-1.67246,-1.26399,-0.75164,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
0.81330,0.25695,-1.03158,-1.18748,-0.20815,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,-1.26399,-0.04802,-0.44617,-0.59820,1.02708,0.53345,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,3.00591,-1.18748,-0.39778,-0.25154,-0.40611,0.91848,1.41086,-0.30111,-1.67246,0.38183,-0.57574,-0.44617,0.68549,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.48976,-0.02221,0.78017,0.19166,2.39621,1.76559,-1.76451,0.33715,-0.30111,1.04699,1.20474,-1.10345,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.82164,-1.03158,-1.18748,-0.75045,2.39621,1.04169,0.91848,0.33715,-0.30111,1.04699,-1.26399,1.88693,-0.44617,-0.59820,2.75908,0.53345,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,-0.02221,-0.20365,-0.57216,-0.25154,-0.40611,-0.87018,-0.73657,-0.30111,-0.76598,-1.26399,-0.75164,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,0.25695,-0.02221,-1.18748,-0.59130,-0.25154,-1.13001,0.91848,0.33715,-0.30111,1.04699,1.20474,1.71103,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.24086,-1.03158,0.28826,0.71978,-0.25154,-1.13001,-0.87018,-0.73657,-0.30111,1.04699,0.38183,0.03993,-0.44617,0.68549,2.75908,1.75137,-0.42829,-1.21460,-0.19601
0.81330,-0.73867,-1.03158,-0.69556,-0.18547,-0.25154,-1.13001,-0.87018,0.33715,-0.30111,1.04699,0.38183,1.88693,1.46874,0.68549,2.75908,0.53345,-0.42829,0.82332,-0.19601
0.81330,-0.90460,-1.03158,0.28826,-0.72316,-0.25154,-1.13001,0.02415,-0.73657,-0.30111,1.04699,-1.26399,-0.31188,-0.44617,-0.59820,1.02708,0.53345,2.33487,0.82332,5.10167
-0.26535,-0.48976,-0.02221,-1.18748,-0.87521,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,0.14050,1.20474,0.12788,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,0.82332,-0.19601
0.81330,1.25257,-1.03158,1.27209,1.07494,-1.13412,-1.13001,0.91848,-0.73657,-0.30111,1.04699,-1.26399,0.03993,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,0.25695,-0.02221,-1.18748,-0.61611,-0.25154,1.76559,0.91848,0.33715,-0.30111,0.14050,1.20474,0.21584,3.38365,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,-0.57273,-0.02221,0.28826,2.02272,-0.25154,-1.13001,-1.76451,1.41086,-0.30111,1.04699,-0.44108,0.83150,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,-1.21460,5.10167
0.81330,0.25695,-0.02221,-1.18748,-0.80539,-1.13412,-1.13001,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.92755,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.24086,-0.02221,0.28826,-0.21595,-1.13412,0.31779,0.91848,-0.73657,-0.30111,0.14050,-0.44108,-0.31188,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,5.10167
0.81330,-0.73867,-1.03158,-0.20365,-0.66255,0.63105,0.31779,0.02415,0.33715,-0.30111,1.04699,1.20474,0.12788,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,2.24819,3.00591,0.28826,3.15375,-1.13412,1.04169,0.91848,-0.73657,4.19306,1.04699,0.38183,0.03993,-0.44617,0.68549,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-0.26535,2.24819,-0.02221,-1.18748,-0.07488,-0.25154,0.31779,0.91848,-0.73657,-0.30111,1.04699,-1.26399,-0.66369,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,0.75476,-0.02221,2.25591,3.09314,-0.25154,1.76559,-1.76451,1.41086,-0.30111,-1.67246,0.38183,-0.13597,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,-1.21460,-0.19601
0.81330,-0.98757,-0.02221,-1.18748,-0.20354,-0.25154,-0.40611,-1.76451,-0.73657,-0.30111,-0.76598,-1.26399,-0.31188,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,0.82332,-0.19601
0.81330,-0.24086,-1.03158,-1.18748,-0.30739,-0.25154,-0.40611,-0.87018,0.33715,-0.30111,-0.76598,1.20474,-0.83959,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,-0.02221,-0.20365,-0.71217,-1.13412,-1.13001,-0.87018,1.41086,-0.30111,1.04699,-0.44108,1.18331,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,-1.21460,-0.19601
0.81330,-1.23648,-0.02221,-0.20365,0.47486,-0.25154,1.76559,-1.76451,0.33715,-0.30111,1.04699,-0.44108,-0.31188,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,0.25695,-0.02221,-1.18748,-0.48568,2.39621,-0.40611,0.91848,-0.73657,-0.30111,1.04699,1.20474,-0.57574,-0.44617,1.96919,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
0.81330,-0.48976,-1.03158,0.78017,0.03429,1.51363,-1.13001,0.02415,-0.73657,-0.30111,1.04699,0.38183,-1.10345,-0.44617,1.96919,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.73867,-0.02221,-0.20365,-0.60158,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,-1.26399,1.27126,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
1.89195,-0.24086,3.00591,-1.18748,-0.64731,-1.13412,0.31779,0.91848,-0.73657,-0.30111,1.04699,1.20474,1.18331,1.46874,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
0.81330,-0.48976,-1.03158,-0.20365,-0.62072,-1.13412,-1.13001,0.91848,-0.73657,-0.30111,1.04699,-0.44108,2.41465,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,0.25695,-1.03158,0.28826,0.21506,2.39621,1.76559,0.91848,1.41086,-0.30111,-0.76598,1.20474,0.12788,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,2.16523,-0.02221,0.28826,2.64087,-0.25154,1.76559,-1.76451,0.33715,-0.30111,-1.67246,-1.26399,-0.04802,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,-1.21460,-0.19601
-1.34400,2.24819,-0.02221,0.78017,0.53760,-0.25154,0.31779,0.91848,-0.73657,-0.30111,0.14050,-0.44108,-0.83959,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,0.82332,-0.19601
-0.26535,2.24819,0.98717,2.74782,1.52791,2.39621,1.04169,-0.87018,-0.73657,-0.30111,1.04699,0.38183,-0.39983,-0.44617,0.68549,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-0.26535,-0.73867,-0.02221,-1.18748,-0.77242,-0.25154,-0.40611,0.91848,0.33715,1.94597,1.04699,-1.26399,1.18331,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,0.25695,0.98717,-1.18748,-0.79653,-0.25154,1.76559,0.91848,2.48458,-0.30111,1.04699,-1.26399,1.09536,3.38365,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.73867,-0.02221,1.27209,-0.77809,-0.25154,-0.40611,-0.87018,2.48458,-0.30111,-0.76598,-1.26399,-0.83959,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,5.10167
-0.26535,1.25257,-0.02221,0.78017,2.17158,-0.25154,1.76559,-1.76451,2.48458,-0.30111,1.04699,1.20474,-0.66369,-0.44617,1.96919,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-1.34400,0.25695,-1.03158,0.78017,1.11570,-0.25154,-1.13001,-0.87018,0.33715,-0.30111,1.04699,0.38183,0.74355,-0.44617,0.68549,1.02708,1.75137,2.33487,-1.21460,-0.19601
1.89195,1.75038,-1.03158,0.78017,0.54043,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,0.38183,1.79898,-0.44617,0.68549,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,2.24819,-1.03158,1.27209,1.54457,-1.13412,-1.13001,0.91848,1.41086,-0.30111,-0.76598,1.20474,0.91945,1.46874,-0.59820,1.02708,1.75137,2.33487,0.82332,-0.19601
-0.26535,2.24819,-0.02221,-0.20365,2.37078,-0.25154,1.76559,-1.76451,0.33715,-0.30111,-0.76598,1.20474,-0.83959,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.73867,-0.02221,0.78017,0.49755,-1.13412,1.76559,-1.76451,0.33715,-0.30111,1.04699,1.20474,-1.36731,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.90460,-0.02221,0.28826,-0.70331,-1.13412,-1.13001,0.91848,-0.73657,4.19306,-0.76598,-0.44108,0.83150,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,5.10167
0.81330,-0.24086,-0.02221,-0.20365,-0.26805,-0.25154,-0.40611,0.02415,-0.73657,-0.30111,1.04699,-1.26399,0.65560,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,0.00805,-1.03158,-0.20365,-0.18653,1.51363,0.31779,0.02415,-0.73657,-0.30111,-0.76598,1.20474,-0.31188,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-1.23648,-0.02221,0.28826,-0.92129,-0.25154,1.04169,-1.76451,0.33715,-0.30111,1.04699,-1.26399,1.62307,-0.44617,-0.59820,-0.70493,2.96930,-0.42829,-1.21460,-0.19601
-0.26535,1.25257,1.99654,-1.18748,0.18883,-0.25154,-0.40611,0.91848,0.33715,-0.30111,-1.67246,1.20474,0.56765,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
1.89195,0.25695,-1.03158,0.28826,-0.68310,-1.13412,0.31779,0.91848,-0.73657,-0.30111,-0.76598,-1.26399,0.12788,1.46874,-0.59820,1.02708,0.53345,2.33487,0.82332,-0.19601
-1.34400,-0.90460,-1.03158,0.28826,-0.79156,-0.25154,0.31779,0.91848,-0.73657,4.19306,0.14050,-0.44108,1.18331,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,2.24819,-1.03158,0.28826,2.42997,0.63105,-0.40611,-0.87018,-0.73657,-0.30111,-0.76598,0.38183,0.74355,1.46874,0.68549,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-1.23648,-0.02221,-0.20365,-0.61257,1.51363,-0.40611,0.91848,1.41086,-0.30111,-0.76598,-1.26399,-0.22393,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,0.75476,-0.02221,0.78017,0.54575,-1.13412,0.31779,-0.87018,0.33715,-0.30111,1.04699,-0.44108,-1.01550,3.38365,1.96919,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,-0.02221,-1.18748,-0.90180,2.39621,1.76559,0.91848,2.48458,-0.30111,0.14050,0.38183,-0.22393,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,-1.21460,-0.19601
-0.26535,-1.07054,-0.02221,-0.20365,-0.72103,-0.25154,-0.40611,0.02415,0.33715,-0.30111,1.04699,-1.26399,-1.01550,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.98757,-0.02221,0.28826,-1.06165,-0.25154,-0.40611,0.91848,2.48458,-0.30111,1.04699,-1.26399,-1.19140,-0.44617,1.96919,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-0.26535,2.24819,-0.02221,2.74782,0.74778,-1.13412,1.04169,0.02415,-0.73657,-0.30111,1.04699,0.38183,0.39174,1.46874,0.68549,-0.70493,2.96930,-0.42829,-1.21460,-0.19601
0.81330,0.25695,-0.02221,-0.20365,0.79386,2.39621,-0.40611,0.91848,-0.73657,-0.30111,-1.67246,1.20474,-0.92755,3.38365,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
1.89195,0.25695,-0.02221,-0.20365,0.16933,-0.25154,1.76559,-0.87018,0.33715,-0.30111,1.04699,1.20474,-0.83959,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.73867,-0.02221,0.28826,-0.91668,-0.25154,0.31779,-0.87018,2.48458,-0.30111,0.14050,1.20474,-0.92755,1.46874,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
1.89195,-1.40241,-0.02221,0.28826,-0.62994,-1.13412,1.76559,-1.76451,-0.73657,-0.30111,-0.76598,-1.26399,-0.57574,-0.44617,-0.59820,-0.70493,0.53345,2.33487,0.82332,5.10167
-1.34400,1.25257,3.00591,-0.20365,-0.18617,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,1.20474,-0.39983,1.46874,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,-0.02221,-0.20365,-0.90853,-0.25154,-0.40611,-0.87018,-0.73657,1.94597,0.14050,-0.44108,0.21584,-0.44617,-0.59820,-0.70493,0.53345,2.33487,0.82332,-0.19601
-0.26535,0.25695,-0.02221,-0.20365,0.38271,-1.13412,-0.40611,-1.76451,0.33715,-0.30111,1.04699,-0.44108,1.09536,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,-1.21460,-0.19601
0.81330,-0.73867,-1.03158,-0.69556,-0.91101,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.31188,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.48976,0.98717,-0.20365,0.13176,-0.25154,-1.13001,-1.76451,0.33715,-0.30111,1.04699,-0.44108,-0.75164,-0.44617,-0.59820,1.02708,0.53345,-0.42829,0.82332,-0.19601
-0.26535,0.75476,-1.03158,0.28826,0.34655,-0.25154,1.04169,0.91848,2.48458,-0.30111,-0.76598,1.20474,-0.66369,-0.44617,-0.59820,1.02708,1.75137,-0.42829,0.82332,-0.19601
-1.34400,0.25695,-0.02221,-1.18748,-0.47256,-0.25154,1.76559,0.91848,1.41086,-0.30111,0.14050,-0.44108,-0.31188,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,0.25695,-0.02221,0.78017,-0.12805,-0.25154,0.31779,-0.87018,-0.73657,-0.30111,-1.67246,0.38183,-0.13597,-0.44617,0.68549,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-1.34400,-0.24086,-0.02221,-0.20365,-0.21701,1.51363,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.66369,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.24086,-1.03158,0.28826,-0.79511,-0.25154,-0.40611,0.91848,0.33715,-0.30111,0.14050,-1.26399,0.03993,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-1.07054,-1.03158,0.28826,0.04492,-0.25154,0.31779,-1.76451,-0.73657,-0.30111,1.04699,-1.26399,0.30379,-0.44617,-0.59820,1.02708,0.53345,-0.42829,0.82332,5.10167
0.81330,-0.73867,-1.03158,-0.20365,0.89665,-1.13412,-1.13001,-0.87018,-0.73657,-0.30111,1.04699,-0.44108,1.18331,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,0.25695,-0.02221,0.28826,-0.61895,1.51363,0.31779,0.91848,0.33715,-0.30111,0.14050,1.20474,-0.13597,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,-1.21460,-0.19601
1.89195,1.25257,-0.02221,-1.18748,0.42595,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.39983,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-1.23648,-0.02221,-1.18748,-0.78093,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,1.20474,-0.66369,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,0.82332,-0.19601
-1.34400,0.25695,-1.03158,0.78017,1.18517,-0.25154,1.04169,-0.87018,-0.73657,-0.30111,1.04699,0.38183,3.47008,-0.44617,0.68549,1.02708,1.75137,-0.42829,-1.21460,-0.19601
0.81330,-0.24086,-1.03158,-0.69556,-0.49879,2.39621,-0.40611,0.91848,0.33715,-0.30111,-0.76598,-1.26399,-0.48778,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,3.24381,-0.02221,0.28826,1.46624,2.39621,1.76559,0.91848,0.33715,-0.30111,-0.76598,-0.44108,-1.01550,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,0.82332,-0.19601
0.81330,2.24819,-1.03158,0.78017,2.94852,2.39621,-0.40611,-0.87018,0.33715,-0.30111,1.04699,1.20474,-1.01550,1.46874,1.96919,1.02708,0.53345,-0.42829,0.82332,-0.19601
-1.34400,0.25695,1.99654,-0.20365,0.29729,-0.25154,-1.13001,0.02415,-0.73657,-0.30111,1.04699,0.38183,-1.10345,1.46874,1.96919,1.02708,-0.68447,2.33487,0.82332,-0.19601
-1.34400,-1.23648,-1.03158,-0.20365,0.03996,-0.25154,-0.40611,-1.76451,1.41086,-0.30111,1.04699,-1.26399,0.74355,-0.44617,1.96919,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-0.26535,-0.65570,-0.02221,-1.18748,-0.41479,-0.25154,1.76559,-0.87018,0.33715,1.94597,1.04699,-0.44108,-1.10345,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-1.34400,-0.48976,-0.02221,1.76400,-0.70756,-1.13412,-0.40611,0.91848,0.33715,-0.30111,-0.76598,1.20474,-1.01550,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,0.25695,-0.02221,-0.20365,0.31820,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,1.04699,-0.44108,-0.66369,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.90460,-0.02221,-0.20365,-0.62037,-0.25154,-0.40611,0.91848,1.41086,-0.30111,-0.76598,1.20474,-0.39983,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-0.26535,0.25695,-1.03158,-0.69556,0.87609,-0.25154,1.76559,-0.87018,0.33715,-0.30111,1.04699,0.38183,-1.01550,-0.44617,0.68549,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,0.00805,-0.02221,-0.20365,0.11617,-0.25154,0.31779,-1.76451,0.33715,-0.30111,1.04699,1.20474,-0.83959,-0.44617,1.96919,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-0.26535,-0.24086,-0.02221,-1.18748,-0.02065,0.63105,1.76559,-1.76451,2.48458,-0.30111,0.14050,-1.26399,-0.92755,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.24086,-0.02221,1.27209,0.41390,-0.25154,-1.13001,-1.76451,-0.73657,4.19306,-1.67246,-1.26399,-0.22393,1.46874,-0.59820,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
1.89195,-0.90460,-0.02221,0.28826,0.24022,-0.25154,1.76559,-1.76451,-0.73657,1.94597,-1.67246,-0.44108,0.12788,-0.44617,-0.59820,-0.70493,0.53345,2.33487,0.82332,-0.19601
0.81330,-0.48976,-1.03158,-1.18748,-0.64234,-0.25154,-0.40611,0.91848,0.33715,-0.30111,-0.76598,1.20474,0.65560,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-0.26535,-0.65570,-1.03158,-1.18748,-0.84686,-0.25154,1.76559,0.91848,-0.73657,1.94597,1.04699,-1.26399,-1.10345,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,0.25695,-0.02221,-1.18748,0.17252,0.63105,1.04169,-1.76451,0.33715,-0.30111,1.04699,0.38183,-1.10345,-0.44617,1.96919,-0.70493,2.96930,-0.42829,0.82332,-0.19601
0.81330,-1.23648,0.98717,1.27209,-0.54168,2.39621,-0.40611,-1.76451,-0.73657,-0.30111,-0.76598,-1.26399,-0.13597,-0.44617,-0.59820,1.02708,0.53345,-0.42829,0.82332,-0.19601
-0.26535,-0.98757,-1.03158,-0.69556,-0.75683,1.51363,-1.13001,0.91848,-0.73657,-0.30111,0.14050,0.38183,-0.31188,-0.44617,0.68549,1.02708,-0.68447,2.33487,0.82332,-0.19601
0.81330,-0.98757,-0.02221,1.76400,-0.72138,-0.25154,1.76559,-1.76451,0.33715,-0.30111,1.04699,-1.26399,-1.10345,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-0.98757,-0.02221,-0.20365,-0.81956,-0.25154,-0.40611,-1.76451,0.33715,-0.30111,-0.76598,1.20474,-0.57574,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,5.10167
0.81330,-0.24086,-1.03158,0.78017,-0.01498,-1.13412,1.04169,-0.87018,-0.73657,-0.30111,1.04699,0.38183,0.21584,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-1.34400,-0.73867,1.99654,-1.18748,1.03772,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,-0.44108,-0.66369,-0.44617,1.96919,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.90460,-0.02221,-0.69556,-0.90180,0.63105,-1.13001,0.91848,-0.73657,-0.30111,1.04699,0.38183,0.91945,-0.44617,0.68549,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,0.25695,-0.02221,0.28826,-0.71784,-0.25154,1.76559,0.91848,-0.73657,-0.30111,-0.76598,-1.26399,-1.10345,3.38365,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
0.81330,-0.73867,-1.03158,-1.18748,-0.33327,-1.13412,-1.13001,-1.76451,-0.73657,4.19306,1.04699,-1.26399,1.18331,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,1.25257,0.98717,-1.18748,0.42241,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.83959,-0.44617,-0.59820,1.02708,1.75137,-0.42829,-1.21460,-0.19601
0.81330,-0.73867,-0.02221,-1.18748,-0.88443,-0.25154,-0.40611,0.91848,2.48458,-0.30111,-0.76598,-1.26399,-0.66369,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,0.75476,-0.02221,-0.20365,-0.30668,-0.25154,0.31779,0.91848,0.33715,-0.30111,1.04699,-1.26399,-1.10345,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.24086,-0.02221,-0.69556,-0.72032,-1.13412,-0.40611,0.91848,-0.73657,-0.30111,1.04699,0.38183,2.23874,-0.44617,0.68549,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
1.89195,-0.73867,-0.02221,-1.18748,0.04528,-1.13412,-1.13001,-0.87018,-0.73657,-0.30111,0.14050,1.20474,0.12788,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,0.82332,-0.19601
1.89195,-0.73867,0.98717,0.28826,-0.36304,-0.25154,-0.40611,-0.87018,0.33715,-0.30111,-0.76598,1.20474,0.03993,3.38365,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-1.23648,-0.02221,-0.20365,-0.53353,-0.25154,-0.40611,-1.76451,2.48458,-0.30111,-0.76598,-0.44108,-1.27936,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.24086,-0.02221,-0.20365,-0.28294,-0.25154,1.04169,0.91848,-0.73657,-0.30111,-1.67246,1.20474,-0.92755,-0.44617,-0.59820,-0.70493,2.96930,-0.42829,0.82332,-0.19601
0.81330,-0.73867,-0.02221,1.27209,-0.61292,-0.25154,0.31779,-0.87018,-0.73657,-0.30111,1.04699,1.20474,0.03993,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.24086,-1.03158,0.78017,0.20513,-0.25154,0.31779,0.02415,-0.73657,-0.30111,-1.67246,1.20474,-0.75164,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.24086,-0.02221,-0.20365,0.13424,-0.25154,1.76559,-1.76451,0.33715,-0.30111,1.04699,1.20474,-1.19140,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,1.25257,-0.02221,-0.20365,0.06194,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,-0.76598,1.20474,0.56765,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,0.82332,-0.19601
